Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JBS S/A,,BRJBSSACNOR8,BR,,,46135.49153,,,437832.911,6.32e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JCET Group Co Ltd,,CNE000001F05,CN,Technology,Semiconductors,9348.053995,,,84517.24373,1.22e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JD.com Inc,,KYG8208B1014,KY,Consumer Cyclical,Internet Retail,187750.6694,,,5309063.81,7.661e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JD.com Inc,,US47215P1066,US,Consumer Cyclical,Internet Retail,418582.4468,,,23438994.47,0.00033821
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JDE Peet's NV,,NL0014332678,NL,,,4504.078814,,,124518.2025,1.8e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JD Health International Inc,,KYG5074A1004,KY,Healthcare,Pharmaceutical Retailers,66512.7251,,,388605.1955,5.61e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JD Logistics Inc,,KYG5074S1012,KY,,,1484402.595,,,3950565.05,5.7e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JD Sports Fashion PLC,,GB00BM8Q5M07,GB,Consumer Cyclical,Apparel Retail,147239.284,,,285620.4657,4.12e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jentech Precision Industrial Co Ltd,,TW0003653002,TW,Technology,Electronic Components,4877.245563,,,366420.6147,5.29e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jeronimo Martins SGPS SA,,PTJMT0AE0001,PT,Consumer Defensive,Food Distribution,113083.8908,,,3489402.976,5.035e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JFE Holdings Inc,,JP3386030005,JP,Basic Materials,Steel,19194.73478,,,351028.2539,5.07e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JG Summit Holdings Inc,,PHY444251177,PH,,,156427.8969,,,89756.14518,1.3e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangsu Eastern Shenghong Co Ltd,,CNE0000012K6,CN,Basic Materials,Chemicals,33409.13211,,,60692.37063,8.8e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangsu Expressway Co Ltd,,CNE1000003J5,CN,Industrials,Infrastructure Operations,60152.69527,,,107309.9291,1.55e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangsu Hengli Hydraulic Co Ltd,,CNE1000019R4,CN,Industrials,Specialty Industrial Machinery,4795.958137,,,56000.02957,8.1e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangsu Hengrui Pharmaceuticals Co Ltd,,CNE0000014W7,CN,Healthcare,Drug Manufacturers - General,22711.70684,,,230668.4591,3.33e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangsu King's Luck Brewery JSC Ltd,,CNE100001TH8,CN,Consumer Defensive,Beverages - Wineries & Distilleries,4470.808433,,,44744.37103,6.5e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangsu Yanghe Distillery Co Ltd,,CNE100000HB8,CN,Consumer Defensive,Beverages - Wineries & Distilleries,5364.970119,,,99159.77539,1.43e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangsu Yuyue Medical Equipment & Supply Co Ltd,,CNE1000009X3,CN,Healthcare,Medical Devices,3739.221598,,,30191.23116,4.4e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangsu Zhongtian Technology Co Ltd,,CNE000001CW4,CN,Industrials,Electrical Equipment & Parts,16936.23522,,,53664.3248,7.7e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangxi Copper Co Ltd,,CNE0000019P0,CN,Basic Materials,Copper,12111.82648,,,55315.27242,8e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jiangxi Copper Co Ltd,,CNE1000003K3,CN,Basic Materials,Copper,65842.8151,,,170578.3795,2.46e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jindal Stainless Ltd,,INE220G01021,IN,Basic Materials,Steel,18979.80111,,,250353.4286,3.61e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jindal Steel & Power Ltd,,INE749A01030,IN,Basic Materials,Steel,21217.64395,,,372535.2175,5.38e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jinko Solar Co Ltd,,CNE100005R96,CN,Technology,Solar,51707.74458,,,81348.76554,1.17e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jio Financial Services Ltd,,INE758E01017,IN,Financial Services,Asset Management,165565.4991,,,932965.3834,1.346e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,J M Smucker Co/The,,US8326964058,US,Consumer Defensive,Packaged Foods,8215.407799,,,1461165.642,2.108e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Joby Aviation Inc,,KYG651631007,KY,Industrials,Airports & Air Services,404193.2713,,,5307423.558,7.658e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Johns Lyng Group Ltd,,AU000000JLG8,AU,Industrials,Engineering & Construction,884424.033,,,3307745.883,4.773e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Johnson Controls International plc,,IE00BY7QL619,IE,Industrials,Building Products & Equipment,239315.3745,,,30508216.92,0.00044021
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Johnson & Johnson,,US4781601046,US,Healthcare,Drug Manufacturers - General,466061.4367,,,108861834.7,0.00157079
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jointown Pharmaceutical Group Co Ltd,,CNE100000W45,CN,Healthcare,Medical Distribution,19029.38644,,,21558.59593,3.1e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jollibee Foods Corp,,PHY4466S1007,PH,,,28897.67996,,,217046.8162,3.13e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jones Lang LaSalle Inc,,US48020Q1076,US,Real Estate,Real Estate Services,1326.854129,,,542485.4303,7.83e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JPMorgan Chase & Co,,US46625H1005,US,Financial Services,Banks - Diversified,471428.9433,,,182518342.9,0.0026336
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,J Sainsbury PLC,,GB00B019KW72,GB,Consumer Defensive,Grocery Stores,770959.8319,,,4266727.017,6.157e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JSW Energy Ltd,,INE121E01018,IN,Utilities,Utilities - Independent Power Producers,25372.24429,,,307605.3333,4.44e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JSW Steel Ltd,,INE019A01038,IN,Basic Materials,Steel,35911.97195,,,610752.7748,8.81e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jubilant Foodworks Ltd,,INE797F01020,IN,Consumer Cyclical,Restaurants,23484.75026,,,318149.5725,4.59e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Judo Capital Holdings Ltd,,AU0000182271,AU,Financial Services,Banks - Regional,7655961.189,,,13933849.36,0.00020105
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Julius Baer Group Ltd,,CH0102484968,CH,Financial Services,Asset Management,18247.57147,,,1907668.875,2.753e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Jumbo Interactive Ltd,,AU000000JIN0,AU,Consumer Cyclical,Gambling,76639.63595,,,1066823.732,1.539e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,JUMBO SA,,GRS282183003,GR,Consumer Cyclical,Specialty Retail,6791.564446,,,290325.171,4.19e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Juneyao Airlines Co Ltd,,CNE100001ZY0,CN,Industrials,Airlines,17801.9463,,,53965.20208,7.8e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Juniper Networks Inc,,US48203R1041,US,,,35478.26472,,,2145943.658,3.096e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kajima Corp,,JP3210200006,JP,Industrials,Engineering & Construction,57721.91793,,,1709015.42,2.466e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KakaoBank Corp,,KR7323410001,KR,Financial Services,Banks - Regional,9916.253103,,,229008.513,3.3e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kakao Corp,,KR7035720002,KR,Communication Services,Internet Content & Information,18114.5646,,,759177.2549,1.095e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kalbe Farma Tbk PT,,ID1000125107,ID,Healthcare,Drug Manufacturers - General,1253533.397,,,171075.5009,2.47e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kalyan Jewellers India Ltd,,INE303R01014,IN,Consumer Cyclical,Luxury Goods,23745.6829,,,343254.0072,4.95e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kansai Electric Power Co Inc/The,,JP3228600007,JP,Utilities,Utilities - Renewable,28083.72925,,,506083.8958,7.3e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kanzhun Ltd,,US48553T1060,US,,,15359.25915,,,342336.7111,4.94e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kao Corp,,JP3205800000,JP,Consumer Defensive,Household & Personal Products,39903.98267,,,2619649.082,3.78e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Karoon Energy Ltd,,AU000000KAR6,AU,Energy,Oil & Gas E&P,5348434.63,,,7434324.135,0.00010727
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kasikornbank PCL,,TH0016010017,TH,Financial Services,Banks - Regional,2353241.364,,,17334453.57,0.00025012
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kasikornbank PCL,,TH0016010R14,TH,Financial Services,Banks - Regional,35197.45548,,,259271.6022,3.74e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kawasaki Kisen Kaisha Ltd,,JP3223800008,JP,Industrials,Marine Shipping,17072.07061,,,395547.2834,5.71e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KBC Group NV,,BE0003565737,BE,Financial Services,Banks - Regional,21751.07352,,,2711590.475,3.913e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KB Financial Group Inc,,KR7105560007,KR,Financial Services,Banks - Regional,114767.6337,,,10438206.46,0.00015062
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KDDI Corp,,JP3496400007,JP,Communication Services,Telecom Services,256192.3455,,,13274890.88,0.00019155
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KE Holdings Inc,,US4824971042,US,Real Estate,Real Estate Services,767639.5569,,,22837633.27,0.00032953
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kellanova,,US4878361082,US,Consumer Defensive,Packaged Foods,19329.92468,,,2527891.464,3.648e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kelsian Group Ltd,,AU0000186678,AU,Industrials,Railroads,2758152.672,,,10094838.78,0.00014566
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kenvue Inc,,US49177J1025,US,Consumer Defensive,Household & Personal Products,297062.3503,,,10243529.32,0.00014781
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Keppel Ltd,,SG1U68934629,SG,Industrials,Conglomerates,121359.5922,,,982779.2786,1.418e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kering SA,,FR0000121485,FR,Consumer Cyclical,Luxury Goods,32340.69565,,,12886538.66,0.00018594
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kerry Group PLC,,IE0004906560,IE,Consumer Defensive,Packaged Foods,7434.742312,,,1159494.717,1.673e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kesko Oyj,,FI0009000202,FI,,,24374.02766,,,741097.2321,1.069e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Keurig Dr Pepper Inc,,US49271V1008,US,Consumer Defensive,Beverages - Non-Alcoholic,157094.9456,,,8149704.674,0.00011759
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KeyCorp,,US4932671088,US,Financial Services,Banks - Regional,31257.17876,,,865296.0452,1.249e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Keyence Corp,,JP3236200006,JP,Technology,Scientific & Technical Instruments,15945.36081,,,10590841.67,0.00015282
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Keyera Corp,,CA4932711001,CA,,,18832.32411,,,929707.2328,1.341e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Keysight Technologies Inc,,US49338L1035,US,Technology,Scientific & Technical Instruments,126675.5289,,,32864233.56,0.00047421
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KGHM Polska Miedz SA,,PLKGHM000017,PL,Basic Materials,Copper,8217.345899,,,369504.9117,5.33e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KGI Financial Holding Co Ltd,,TW0002883006,TW,Financial Services,Insurance - Life,956530.006,,,810517.6543,1.17e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kia Corp,,KR7000270009,KR,Consumer Cyclical,Auto Manufacturers,92301.84974,,,10197455.05,0.00014714
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kikkoman Corp,,JP3240400006,JP,Consumer Defensive,Packaged Foods,39553.35489,,,716431.0831,1.034e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kimberly-Clark Corp,,US4943681035,US,Consumer Defensive,Household & Personal Products,25459.8782,,,5388455.854,7.775e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kimberly-Clark de Mexico SAB de CV,,MXP606941179,MX,Consumer Defensive,Household & Personal Products,1727853.003,,,3945900.992,5.694e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kinder Morgan Inc,,US49456B1017,US,Energy,Oil & Gas Midstream,306307.6576,,,13555406.31,0.00019559
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kingdee International Software Group Co Ltd,,KYG525681477,KY,Technology,Software - Application,4879633.456,,,8654336.431,0.00012488
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kingfisher PLC,,GB0033195214,GB,Consumer Cyclical,Home Improvement Retail,873546.9148,,,4394495.575,6.341e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kingsoft Corp Ltd,,KYG5264Y1089,KY,Communication Services,Electronic Gaming & Multimedia,56738.62338,,,396973.3961,5.73e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kingspan Group PLC,,IE0004927939,IE,Industrials,Building Products & Equipment,216447.6693,,,25502803.53,0.00036799
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kinross Gold Corp,,CA4969024047,CA,Basic Materials,Gold,189322.7108,,,2838367.268,4.096e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kirin Holdings Co Ltd,,JP3258000003,JP,Consumer Defensive,Beverages - Brewers,38022.62622,,,800656.1316,1.155e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KKR & Co Inc,,US48251W1045,US,Financial Services,Asset Management,56492.4993,,,13495607.8,0.00019473
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Klabin SA,,BRKLBNCDAM18,BR,Basic Materials,Paper & Paper Products,49762.53648,,,301826.3339,4.36e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KLA Corp,,US4824801009,US,Technology,Semiconductor Equipment & Materials,25004.94498,,,25447978.57,0.00036719
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KMD Brands Ltd,,NZKMDE0001S3,NZ,Consumer Cyclical,Apparel Manufacturing,4433138.244,,,1728923.915,2.495e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Knight-Swift Transportation Holdings Inc,,US4990491049,US,Industrials,Trucking,19187.16012,,,1643684.039,2.372e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Knorr-Bremse AG,,DE000KBX1006,DE,Consumer Cyclical,Auto Parts,4542.654085,,,534475.4787,7.71e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kobe Bussan Co Ltd,,JP3291200008,JP,Consumer Defensive,Grocery Stores,6064.482741,,,214394.7657,3.09e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KOC Holding AS,,TRAKCHOL91Q8,TR,Industrials,Conglomerates,44840.83356,,,365797.4973,5.28e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kogan.com Ltd,,AU000000KGN2,AU,Consumer Cyclical,Internet Retail,213725.7479,,,1327236.894,1.915e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Komatsu Ltd,,JP3304200003,JP,Industrials,Farm & Heavy Construction Machinery,107039.0252,,,4785125.921,6.905e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Komercni Banka AS,,CZ0008019106,CZ,Financial Services,Banks - Regional,4461.866816,,,251508.4742,3.63e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Konami Group Corp,,JP3300200007,JP,Communication Services,Electronic Gaming & Multimedia,31806.90639,,,4837768.858,6.981e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kone Oyj,,FI0009013403,FI,Industrials,Specialty Industrial Machinery,38955.2464,,,3062089.129,4.418e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kongsberg Gruppen ASA,,NO0003043309,NO,,,64224.09693,,,11690551.01,0.00016869
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Koninklijke Ahold Delhaize NV,,NL0011794037,NL,Consumer Defensive,Grocery Stores,338069.0706,,,17804595.63,0.00025691
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Koninklijke KPN NV,,NL0000009082,NL,Communication Services,Telecom Services,1175996.855,,,6913301.616,9.975e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Koninklijke Philips NV,,NL0000009538,NL,Healthcare,Medical Devices,212859.5766,,,8686344.196,0.00012534
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Korea Electric Power Corp,,KR7015760002,KR,Utilities,Utilities - Regulated Electric,15260.08849,,,335678.3686,4.84e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Korea Investment Holdings Co Ltd,,KR7071050009,KR,Financial Services,Capital Markets,2483.330866,,,194256.7158,2.8e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Korean Air Lines Co Ltd,,KR7003490000,KR,Industrials,Airlines,10941.28755,,,271286.8836,3.91e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Korea Zinc Co Ltd,,KR7010130003,KR,Basic Materials,Other Industrial Metals & Mining,236.54641,,,261075.5897,3.77e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kotak Mahindra Bank Ltd,,INE237A01028,IN,Financial Services,Banks - Regional,317142.7577,,,10685845.16,0.00015419
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kraft Heinz Co/The,,US5007541064,US,Consumer Defensive,Packaged Foods,197372.0794,,,9789706.143,0.00014126
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Krafton Inc,,KR7259960003,KR,Communication Services,Electronic Gaming & Multimedia,1585.917682,,,543729.1136,7.85e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kroger Co/The,,US5010441013,US,Consumer Defensive,Grocery Stores,148202.1675,,,14637103.36,0.0002112
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Krung Thai Bank PCL,,TH0150010R11,TH,Financial Services,Banks - Regional,207608.0861,,,206527.004,2.98e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Krungthai Card PCL,,TH0689010R18,TH,Financial Services,Credit Services,52918.11436,,,125339.4152,1.81e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KT Corp,,US48268K1016,US,Communication Services,Telecom Services,51730.70487,,,1296714.106,1.871e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,KT Corp,,KR7030200000,KR,Communication Services,Telecom Services,94994.08364,,,4570019.786,6.594e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kuaishou Technology,,KYG532631028,KY,,,1606791.842,,,13814420.6,0.00019933
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kuala Lumpur Kepong Bhd,,MYL2445OO004,MY,Industrials,Conglomerates,28531.88654,,,224666.2037,3.24e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kuang-Chi Technologies Co Ltd,,CNE1000018P0,CN,Industrials,Aerospace & Defense,9510.628847,,,100591.8729,1.45e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kubota Corp,,JP3266400005,JP,Industrials,Farm & Heavy Construction Machinery,58509.11276,,,1105776.124,1.596e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kuehne + Nagel International AG,,CH0025238863,CH,Industrials,Integrated Freight & Logistics,12569.68968,,,4655067.258,6.717e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kumba Iron Ore Ltd,,ZAE000085346,ZA,Basic Materials,Steel,16009.93857,,,447066.6515,6.45e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kumho Petrochemical Co Ltd,,KR7011780004,KR,Basic Materials,Specialty Chemicals,1045.356299,,,103906.9204,1.5e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kunlun Energy Co Ltd,,BMG5320C1082,BM,Energy,Oil & Gas Refining & Marketing,230856.29,,,403198.1596,5.82e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kunlun Tech Co Ltd,,CNE100001YF2,CN,Communication Services,Electronic Gaming & Multimedia,3576.646746,,,30453.47252,4.4e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kuwait Finance House KSCP,,KW0EQ0100085,KW,Financial Services,Banks - Diversified,601135.0619,,,2349315.6,3.39e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kweichow Moutai Co Ltd,,CNE0000018R8,CN,Consumer Defensive,Beverages - Wineries & Distilleries,37428.72556,,,12621639.15,0.00018212
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kyocera Corp,,JP3249600002,JP,Industrials,Conglomerates,56620.51086,,,916756.838,1.323e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Kyowa Kirin Co Ltd,,JP3256000005,JP,Healthcare,Drug Manufacturers - General,33883.11915,,,827180.6903,1.194e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,L3Harris Technologies Inc,,US5024311095,US,Industrials,Aerospace & Defense,38374.24557,,,13032926.37,0.00018806
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Labcorp Holdings Inc,,US5049221055,US,Healthcare,Diagnostics & Research,7453.967176,,,2760791.002,3.984e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,La Francaise des Jeux SACA,,FR0013451333,FR,Consumer Cyclical,Gambling,44307.33507,,,2758074.628,3.98e-05
